"spouse_candidate.R0.p1_id";"person_mention.R1.begin_index";"person_mention.R1.end_index";"spouse_candidate.R0.p2_id";"person_mention.R2.begin_index";"person_mention.R2.end_index";"person_mention.R1.doc_id";"person_mention.R1.sentence_index";"sentences.R3.sentence_text";"sentences.R3.tokens";"sentences.R3.lemmas";"sentences.R3.pos_tags";"sentences.R3.ner_tags";"sentences.R3.dep_types";"sentences.R3.dep_tokens"
"6442d1ae9e1ece98_7_15_15";15;15;"6442d1ae9e1ece98_7_23_23";23;23;"6442d1ae9e1ece98";7;"本月初，麦格克写于２００８年的一些邮件在互联网上曝光，收信人为时任《华尔街日报》驻伊拉克记者全吉娜。";"{本月,初,，,麦格克写,于,２００８年,的,一些,邮件,在,互联,网上,曝光,，,收信人,为时任,《,华尔街,日报,》,驻,伊拉克,记者,全吉娜,。}";"{本月,初,，,麦格克写,于,２００８年,的,一些,邮件,在,互联,网上,曝光,，,收信人,为时任,《,华尔街,日报,》,驻,伊拉克,记者,全吉娜,。}";"{NT,LC,PU,NR,P,NT,DEG,CD,NN,P,JJ,NN,VV,PU,NN,VV,PU,NR,NN,PU,VV,NR,NN,NR,PU}";"{MISC,MISC,O,PERSON,O,MISC,O,O,O,O,O,O,O,O,O,PERSON,O,ORG,ORG,O,O,GPE,O,PERSON,O}";"{loc,case,"""",nsubj,case,assmod,case,nummod,prep,case,amod,prep,"""","""",nsubj,conj,"""",nn,nsubj,"""",ccomp,nn,dobj,dep,""""}";"{13,1,0,13,9,9,6,9,13,12,12,13,0,0,16,13,0,19,21,0,16,23,21,23,0}"
"6442d1ae9e1ece98_8_11_11";11;11;"6442d1ae9e1ece98_8_25_25";25;25;"6442d1ae9e1ece98";8;"邮件内容暧昧，言辞猥亵，带有性暗示；麦格克自诩，如果两人关系“开花”，他可向全吉娜披露一些敏感信息或提供特权。";"{邮件,内容,暧昧,，,言辞,猥亵,，,带有,性,暗示,；,麦格克,自诩,，,如果,两,人,关系,“,开花,”,，,他,可向,全,吉娜,披露,一些,敏感,信息,或,提供,特权,。}";"{邮件,内容,暧昧,，,言辞,猥亵,，,带有,性,暗示,；,麦格克,自诩,，,如果,两,人,关系,“,开花,”,，,他,可向,全,吉娜,披露,一些,敏感,信息,或,提供,特权,。}";"{NN,NN,VA,PU,NN,VV,PU,VV,NN,NN,PU,NR,VV,PU,CS,CD,NN,NN,PU,VV,PU,PU,PN,VV,DT,NR,VV,CD,JJ,NN,CC,VV,NN,PU}";"{O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,MISC,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O}";"{nn,nsubj,"""","""",nsubj,conj,"""",dep,nn,dobj,"""",nsubj,conj,"""",advmod,nummod,nn,nsubj,"""",dep,"""","""",nsubj,conj,det,nsubj,ccomp,nummod,amod,dobj,cc,conj,dobj,""""}";"{2,3,0,0,6,3,0,6,10,8,0,13,3,0,20,18,18,20,0,24,0,0,24,3,26,27,24,30,30,27,27,27,32,0}"
"6442d1ae9e1ece98_10_12_12";12;12;"6442d1ae9e1ece98_10_3_3";3;3;"6442d1ae9e1ece98";10;"作为时任总统布什的白宫国家安全委员会高级成员，麦格克担任美伊安全协议谈判美方首席谈判代表。";"{作为,时任,总统,布什,的,白宫,国家,安全,委员会,高级,成员,，,麦格克,担任,美伊,安全,协议,谈判,美方,首席,谈判,代表,。}";"{作为,时任,总统,布什,的,白宫,国家,安全,委员会,高级,成员,，,麦格克,担任,美伊,安全,协议,谈判,美方,首席,谈判,代表,。}";"{P,JJ,NN,NR,DEG,NR,NN,NN,NN,JJ,NN,PU,NR,VV,NR,NN,NN,NN,NN,JJ,NN,NN,PU}";"{O,O,O,PERSON,O,ORG,ORG,ORG,ORG,O,O,O,PERSON,O,GPE,O,O,O,GPE,O,O,O,O}";"{case,amod,nn,assmod,case,nn,nn,nn,nn,amod,prep,"""",nsubj,"""",nn,nn,nn,nn,nn,amod,nn,dobj,""""}";"{11,3,11,11,4,9,9,9,11,11,14,0,14,0,18,18,18,19,22,22,22,14,0}"
"a50a6ae3661ece98_8_10_10";10;10;"a50a6ae3661ece98_8_4_4";4;4;"a50a6ae3661ece98";8;"前年就完婚的梁静茹，生子进度却被孙燕姿等追上，肚子一直没有动静，以至于每一次出现，记者们追问的必答题便是“何时当妈妈”。";"{前年,就,完婚,的,梁静茹,，,生子,进度,却,被,孙燕姿,等,追上,，,肚子,一直,没有,动静,，,以至于,每一,次,出现,，,记者们,追问,的,必答题,便,是,“,何时,当,妈妈,”,。}";"{前年,就,完婚,的,梁静茹,，,生子,进度,却,被,孙燕姿,等,追上,，,肚子,一直,没有,动静,，,以至于,每一,次,出现,，,记者们,追问,的,必答题,便,是,“,何时,当,妈妈,”,。}";"{NT,AD,VV,DEC,NR,PU,VV,NN,AD,SB,NR,ETC,VV,PU,NN,AD,AD,VV,PU,VV,OD,M,VV,PU,NN,VV,DEC,NR,AD,VC,PU,AD,VV,NN,PU,PU}";"{MISC,O,O,O,PERSON,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{dep,advmod,relcl,mark,nsubj,"""",dep,dobj,advmod,auxpass,nsubj,etc,"""","""",nsubj,advmod,neg,conj,"""",dep,ordmod,dep,ccomp,"""",nsubj,relcl,mark,nsubj,advmod,cop,"""",advmod,conj,dobj,"""",""""}";"{3,3,5,3,13,0,13,7,13,13,13,11,0,0,18,18,18,13,0,18,22,23,20,0,26,28,26,33,33,33,0,33,13,33,0,0}"
"a50a6ae3661ece98_11_0_0";0;0;"a50a6ae3661ece98_11_20_20";20;20;"a50a6ae3661ece98";11;"梁静茹还自曝他们两夫妻早就私下讨论孩子名字，打趣说：“我老公姓赵，我们之前开玩笑说如果生女儿就叫＂赵顾你＂、生儿子就叫＂赵得住＂。”";"{梁静茹,还,自曝,他们,两,夫妻,早,就,私下,讨论,孩子,名字,，,打趣,说,：,“,我,老公,姓,赵,，,我们,之前,开玩笑,说,如果,生,女儿,就叫,＂,赵,顾,你,＂,、,生,儿子,就叫,＂,赵,得,住,＂,。,”}";"{梁静茹,还,自曝,他们,两,夫妻,早,就,私下,讨论,孩子,名字,，,打趣,说,：,“,我,老公,姓,赵,，,我们,之前,开玩笑,说,如果,生,女儿,就叫,＂,赵,顾,你,＂,、,生,儿子,就叫,＂,赵,得,住,＂,。,”}";"{NR,AD,VV,PN,CD,NN,AD,AD,AD,VV,NN,NN,PU,VV,VV,PU,PU,PN,NN,VV,NR,PU,PN,AD,VV,VV,CS,VV,NN,VV,PU,NR,VV,PN,PU,PU,NN,NN,VV,PU,NR,VV,VV,PU,PU,PU}";"{PERSON,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O}";"{nsubj,advmod,"""",dobj,nummod,nsubj,advmod,advmod,advmod,dep,nn,dobj,"""",mmod,dep,"""","""",dep,nsubj,ccomp,dobj,"""",nsubj,advmod,mmod,conj,advmod,dep,dobj,ccomp,"""",nsubj,nfincl,dobj,"""","""",nn,nsubj,ccomp,"""",nsubj,ccomp,rcomp,"""","""",""""}";"{3,3,0,3,6,10,10,10,10,3,12,10,0,15,10,0,0,19,20,15,20,0,26,26,26,3,28,30,28,26,0,33,35,33,0,0,38,39,30,0,42,39,42,0,0,0}"
"a50a6ae3661ece98_11_0_0";0;0;"a50a6ae3661ece98_11_31_31";31;31;"a50a6ae3661ece98";11;"梁静茹还自曝他们两夫妻早就私下讨论孩子名字，打趣说：“我老公姓赵，我们之前开玩笑说如果生女儿就叫＂赵顾你＂、生儿子就叫＂赵得住＂。”";"{梁静茹,还,自曝,他们,两,夫妻,早,就,私下,讨论,孩子,名字,，,打趣,说,：,“,我,老公,姓,赵,，,我们,之前,开玩笑,说,如果,生,女儿,就叫,＂,赵,顾,你,＂,、,生,儿子,就叫,＂,赵,得,住,＂,。,”}";"{梁静茹,还,自曝,他们,两,夫妻,早,就,私下,讨论,孩子,名字,，,打趣,说,：,“,我,老公,姓,赵,，,我们,之前,开玩笑,说,如果,生,女儿,就叫,＂,赵,顾,你,＂,、,生,儿子,就叫,＂,赵,得,住,＂,。,”}";"{NR,AD,VV,PN,CD,NN,AD,AD,AD,VV,NN,NN,PU,VV,VV,PU,PU,PN,NN,VV,NR,PU,PN,AD,VV,VV,CS,VV,NN,VV,PU,NR,VV,PN,PU,PU,NN,NN,VV,PU,NR,VV,VV,PU,PU,PU}";"{PERSON,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O}";"{nsubj,advmod,"""",dobj,nummod,nsubj,advmod,advmod,advmod,dep,nn,dobj,"""",mmod,dep,"""","""",dep,nsubj,ccomp,dobj,"""",nsubj,advmod,mmod,conj,advmod,dep,dobj,ccomp,"""",nsubj,nfincl,dobj,"""","""",nn,nsubj,ccomp,"""",nsubj,ccomp,rcomp,"""","""",""""}";"{3,3,0,3,6,10,10,10,10,3,12,10,0,15,10,0,0,19,20,15,20,0,26,26,26,3,28,30,28,26,0,33,35,33,0,0,38,39,30,0,42,39,42,0,0,0}"
"a50a6ae3661ece98_11_0_0";0;0;"a50a6ae3661ece98_11_40_40";40;40;"a50a6ae3661ece98";11;"梁静茹还自曝他们两夫妻早就私下讨论孩子名字，打趣说：“我老公姓赵，我们之前开玩笑说如果生女儿就叫＂赵顾你＂、生儿子就叫＂赵得住＂。”";"{梁静茹,还,自曝,他们,两,夫妻,早,就,私下,讨论,孩子,名字,，,打趣,说,：,“,我,老公,姓,赵,，,我们,之前,开玩笑,说,如果,生,女儿,就叫,＂,赵,顾,你,＂,、,生,儿子,就叫,＂,赵,得,住,＂,。,”}";"{梁静茹,还,自曝,他们,两,夫妻,早,就,私下,讨论,孩子,名字,，,打趣,说,：,“,我,老公,姓,赵,，,我们,之前,开玩笑,说,如果,生,女儿,就叫,＂,赵,顾,你,＂,、,生,儿子,就叫,＂,赵,得,住,＂,。,”}";"{NR,AD,VV,PN,CD,NN,AD,AD,AD,VV,NN,NN,PU,VV,VV,PU,PU,PN,NN,VV,NR,PU,PN,AD,VV,VV,CS,VV,NN,VV,PU,NR,VV,PN,PU,PU,NN,NN,VV,PU,NR,VV,VV,PU,PU,PU}";"{PERSON,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O}";"{nsubj,advmod,"""",dobj,nummod,nsubj,advmod,advmod,advmod,dep,nn,dobj,"""",mmod,dep,"""","""",dep,nsubj,ccomp,dobj,"""",nsubj,advmod,mmod,conj,advmod,dep,dobj,ccomp,"""",nsubj,nfincl,dobj,"""","""",nn,nsubj,ccomp,"""",nsubj,ccomp,rcomp,"""","""",""""}";"{3,3,0,3,6,10,10,10,10,3,12,10,0,15,10,0,0,19,20,15,20,0,26,26,26,3,28,30,28,26,0,33,35,33,0,0,38,39,30,0,42,39,42,0,0,0}"
"6bc302b29e1ece98_5_4_4";4;4;"6bc302b29e1ece98_5_7_7";7;7;"6bc302b29e1ece98";5;"经黄女士同意，何先生与李小姐办理了结婚，儿子顺利上了户口。";"{经黄,女士,同意,，,何,先生,与,李,小姐,办理,了,结婚,，,儿子,顺利,上了,户口,。}";"{经黄,女士,同意,，,何,先生,与,李,小姐,办理,了,结婚,，,儿子,顺利,上了,户口,。}";"{NR,NN,VV,PU,AD,NN,CC,NR,NN,VV,AS,NN,PU,NN,AD,VV,NN,PU}";"{O,O,O,O,PERSON,O,O,PERSON,O,O,O,O,O,O,O,O,O,O}";"{nn,nsubj,"""","""",advmod,conj,cc,nn,nsubj,ccomp,asp,dobj,"""",nsubj,advmod,conj,dobj,""""}";"{2,3,0,0,10,9,9,9,10,3,10,10,0,16,16,10,16,0}"
"6bc302b29e1ece98_9_1_1";1;1;"6bc302b29e1ece98_9_12_12";12;12;"6bc302b29e1ece98";9;"而李小姐也毫不示弱地坚称，自己与何先生办理了结婚手续，所以是何先生的合法妻子，黄女士与何先生虽同居多年，从法律上来说，是“小三”。";"{而,李,小姐,也,毫,不,示弱,地,坚称,，,自己,与,何,先生,办理,了,结婚,手续,，,所以,是,何,先生,的,合法,妻子,，,黄,女士,与,何,先生,虽,同,居多,年,，,从,法律,上,来说,，,是,“,小三,”,。}";"{而,李,小姐,也,毫,不,示弱,地,坚称,，,自己,与,何,先生,办理,了,结婚,手续,，,所以,是,何,先生,的,合法,妻子,，,黄,女士,与,何,先生,虽,同,居多,年,，,从,法律,上,来说,，,是,“,小三,”,。}";"{AD,NR,NN,AD,AD,AD,VV,DEV,VV,PU,PN,P,PN,NN,VV,AS,NN,NN,PU,AD,VC,AD,NN,DEG,JJ,NN,PU,NR,NN,CC,NR,NN,CS,P,VV,NN,PU,P,NN,LC,LC,PU,VC,PU,NN,PU,PU}";"{O,PERSON,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{advmod,nn,nsubj,advmod,advmod,neg,dvpmod,mark,"""","""",nsubj,case,dep,prep,ccomp,asp,nn,dobj,"""",advmod,cop,advmod,assmod,case,amod,conj,"""",nn,conj,cc,nn,nsubj,advmod,case,prep,dobj,"""",case,prep,case,case,"""",cop,"""",conj,"""",""""}";"{9,3,9,9,9,9,9,7,0,0,15,14,14,15,9,15,18,15,0,26,26,23,26,23,26,9,0,32,32,32,32,45,45,35,45,35,0,39,45,39,39,0,45,0,9,0,0}"
"6bc302b29e1ece98_9_1_1";1;1;"6bc302b29e1ece98_9_21_21";21;21;"6bc302b29e1ece98";9;"而李小姐也毫不示弱地坚称，自己与何先生办理了结婚手续，所以是何先生的合法妻子，黄女士与何先生虽同居多年，从法律上来说，是“小三”。";"{而,李,小姐,也,毫,不,示弱,地,坚称,，,自己,与,何,先生,办理,了,结婚,手续,，,所以,是,何,先生,的,合法,妻子,，,黄,女士,与,何,先生,虽,同,居多,年,，,从,法律,上,来说,，,是,“,小三,”,。}";"{而,李,小姐,也,毫,不,示弱,地,坚称,，,自己,与,何,先生,办理,了,结婚,手续,，,所以,是,何,先生,的,合法,妻子,，,黄,女士,与,何,先生,虽,同,居多,年,，,从,法律,上,来说,，,是,“,小三,”,。}";"{AD,NR,NN,AD,AD,AD,VV,DEV,VV,PU,PN,P,PN,NN,VV,AS,NN,NN,PU,AD,VC,AD,NN,DEG,JJ,NN,PU,NR,NN,CC,NR,NN,CS,P,VV,NN,PU,P,NN,LC,LC,PU,VC,PU,NN,PU,PU}";"{O,PERSON,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{advmod,nn,nsubj,advmod,advmod,neg,dvpmod,mark,"""","""",nsubj,case,dep,prep,ccomp,asp,nn,dobj,"""",advmod,cop,advmod,assmod,case,amod,conj,"""",nn,conj,cc,nn,nsubj,advmod,case,prep,dobj,"""",case,prep,case,case,"""",cop,"""",conj,"""",""""}";"{9,3,9,9,9,9,9,7,0,0,15,14,14,15,9,15,18,15,0,26,26,23,26,23,26,9,0,32,32,32,32,45,45,35,45,35,0,39,45,39,39,0,45,0,9,0,0}"
"6bc302b29e1ece98_9_1_1";1;1;"6bc302b29e1ece98_9_30_30";30;30;"6bc302b29e1ece98";9;"而李小姐也毫不示弱地坚称，自己与何先生办理了结婚手续，所以是何先生的合法妻子，黄女士与何先生虽同居多年，从法律上来说，是“小三”。";"{而,李,小姐,也,毫,不,示弱,地,坚称,，,自己,与,何,先生,办理,了,结婚,手续,，,所以,是,何,先生,的,合法,妻子,，,黄,女士,与,何,先生,虽,同,居多,年,，,从,法律,上,来说,，,是,“,小三,”,。}";"{而,李,小姐,也,毫,不,示弱,地,坚称,，,自己,与,何,先生,办理,了,结婚,手续,，,所以,是,何,先生,的,合法,妻子,，,黄,女士,与,何,先生,虽,同,居多,年,，,从,法律,上,来说,，,是,“,小三,”,。}";"{AD,NR,NN,AD,AD,AD,VV,DEV,VV,PU,PN,P,PN,NN,VV,AS,NN,NN,PU,AD,VC,AD,NN,DEG,JJ,NN,PU,NR,NN,CC,NR,NN,CS,P,VV,NN,PU,P,NN,LC,LC,PU,VC,PU,NN,PU,PU}";"{O,PERSON,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{advmod,nn,nsubj,advmod,advmod,neg,dvpmod,mark,"""","""",nsubj,case,dep,prep,ccomp,asp,nn,dobj,"""",advmod,cop,advmod,assmod,case,amod,conj,"""",nn,conj,cc,nn,nsubj,advmod,case,prep,dobj,"""",case,prep,case,case,"""",cop,"""",conj,"""",""""}";"{9,3,9,9,9,9,9,7,0,0,15,14,14,15,9,15,18,15,0,26,26,23,26,23,26,9,0,32,32,32,32,45,45,35,45,35,0,39,45,39,39,0,45,0,9,0,0}"
"6bc302b29e1ece98_13_0_0";0;0;"6bc302b29e1ece98_13_6_6";6;6;"6bc302b29e1ece98";13;"何先生称，自己与黄女士早已同居多年，双方一直对外称为夫妻关系，但由于法律意识淡薄，他们之前并未领取结婚证，和李女士的婚姻并无感情。";"{何,先生,称,，,自己,与,黄,女士,早,已,同,居多,年,，,双方,一直,对,外,称为,夫妻,关系,，,但,由于,法律,意识,淡薄,，,他们,之前,并未,领取,结婚证,，,和,李,女士,的,婚姻,并,无,感情,。}";"{何,先生,称,，,自己,与,黄,女士,早,已,同,居多,年,，,双方,一直,对,外,称为,夫妻,关系,，,但,由于,法律,意识,淡薄,，,他们,之前,并未,领取,结婚证,，,和,李,女士,的,婚姻,并,无,感情,。}";"{AD,NN,VV,PU,PN,P,NR,NN,AD,AD,P,VV,NN,PU,PN,AD,P,NN,VV,NN,NN,PU,AD,P,NN,NN,VA,PU,PN,AD,AD,VV,NN,PU,CC,NR,NN,DEG,NN,AD,VE,NN,PU}";"{PERSON,O,O,O,O,O,PERSON,O,O,O,MISC,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O}";"{advmod,nsubj,"""","""",nsubj,case,nn,prep,advmod,advmod,case,ccomp,dobj,"""",nsubj,advmod,case,prep,conj,nn,dobj,"""",advmod,case,nn,prep,dep,"""",nsubj,advmod,advmod,conj,dobj,"""",cc,nn,assmod,case,nsubj,advmod,conj,dobj,""""}";"{3,3,0,0,12,8,8,12,12,12,12,3,12,0,19,19,18,19,12,21,19,0,27,26,26,27,19,0,32,32,32,12,32,0,12,37,39,37,41,41,12,41,0}"
"6bc302b29e1ece98_13_35_35";35;35;"6bc302b29e1ece98_13_6_6";6;6;"6bc302b29e1ece98";13;"何先生称，自己与黄女士早已同居多年，双方一直对外称为夫妻关系，但由于法律意识淡薄，他们之前并未领取结婚证，和李女士的婚姻并无感情。";"{何,先生,称,，,自己,与,黄,女士,早,已,同,居多,年,，,双方,一直,对,外,称为,夫妻,关系,，,但,由于,法律,意识,淡薄,，,他们,之前,并未,领取,结婚证,，,和,李,女士,的,婚姻,并,无,感情,。}";"{何,先生,称,，,自己,与,黄,女士,早,已,同,居多,年,，,双方,一直,对,外,称为,夫妻,关系,，,但,由于,法律,意识,淡薄,，,他们,之前,并未,领取,结婚证,，,和,李,女士,的,婚姻,并,无,感情,。}";"{AD,NN,VV,PU,PN,P,NR,NN,AD,AD,P,VV,NN,PU,PN,AD,P,NN,VV,NN,NN,PU,AD,P,NN,NN,VA,PU,PN,AD,AD,VV,NN,PU,CC,NR,NN,DEG,NN,AD,VE,NN,PU}";"{PERSON,O,O,O,O,O,PERSON,O,O,O,MISC,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O}";"{advmod,nsubj,"""","""",nsubj,case,nn,prep,advmod,advmod,case,ccomp,dobj,"""",nsubj,advmod,case,prep,conj,nn,dobj,"""",advmod,case,nn,prep,dep,"""",nsubj,advmod,advmod,conj,dobj,"""",cc,nn,assmod,case,nsubj,advmod,conj,dobj,""""}";"{3,3,0,0,12,8,8,12,12,12,12,3,12,0,19,19,18,19,12,21,19,0,27,26,26,27,19,0,32,32,32,12,32,0,12,37,39,37,41,41,12,41,0}"
"6bc302b29e1ece98_13_0_0";0;0;"6bc302b29e1ece98_13_35_35";35;35;"6bc302b29e1ece98";13;"何先生称，自己与黄女士早已同居多年，双方一直对外称为夫妻关系，但由于法律意识淡薄，他们之前并未领取结婚证，和李女士的婚姻并无感情。";"{何,先生,称,，,自己,与,黄,女士,早,已,同,居多,年,，,双方,一直,对,外,称为,夫妻,关系,，,但,由于,法律,意识,淡薄,，,他们,之前,并未,领取,结婚证,，,和,李,女士,的,婚姻,并,无,感情,。}";"{何,先生,称,，,自己,与,黄,女士,早,已,同,居多,年,，,双方,一直,对,外,称为,夫妻,关系,，,但,由于,法律,意识,淡薄,，,他们,之前,并未,领取,结婚证,，,和,李,女士,的,婚姻,并,无,感情,。}";"{AD,NN,VV,PU,PN,P,NR,NN,AD,AD,P,VV,NN,PU,PN,AD,P,NN,VV,NN,NN,PU,AD,P,NN,NN,VA,PU,PN,AD,AD,VV,NN,PU,CC,NR,NN,DEG,NN,AD,VE,NN,PU}";"{PERSON,O,O,O,O,O,PERSON,O,O,O,MISC,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O}";"{advmod,nsubj,"""","""",nsubj,case,nn,prep,advmod,advmod,case,ccomp,dobj,"""",nsubj,advmod,case,prep,conj,nn,dobj,"""",advmod,case,nn,prep,dep,"""",nsubj,advmod,advmod,conj,dobj,"""",cc,nn,assmod,case,nsubj,advmod,conj,dobj,""""}";"{3,3,0,0,12,8,8,12,12,12,12,3,12,0,19,19,18,19,12,21,19,0,27,26,26,27,19,0,32,32,32,12,32,0,12,37,39,37,41,41,12,41,0}"
